tanggal,close_index,open_index,high_index,low_index,volume_billion,change_percent
2022-09-26,7127.5,7178.5,7178.5,7039.24,19340000000.0,-0.71
2022-09-23,7178.58,7219.03,7219.03,7172.53,20550000000.0,-0.56
2022-09-22,7218.91,7188.19,7225.55,7127.46,28260000000.0,0.43
2022-09-21,7188.31,7196.87,7204.9,7134.79,24620000000.0,-0.12
2022-09-20,7196.95,7195.57,7252.19,7186.25,27970000000.0,0.02
2022-09-19,7195.49,7168.95,7231.42,7151.62,25280000000.0,0.37
2022-09-16,7168.87,7305.6,7306.16,7163.07,35180000000.0,-1.87
2022-09-15,7305.6,7278.2,7377.5,7278.2,27430000000.0,0.38
2022-09-14,7278.08,7317.9,7317.9,7219.32,25020000000.0,-0.55
2022-09-13,7318.02,7254.46,7345.46,7254.42,28530000000.0,0.88
2022-09-12,7254.46,7242.7,7276.42,7218.46,30080000000.0,0.16
2022-09-09,7242.66,7232.06,7270.3,7206.37,27360000000.0,0.15
2022-09-08,7232.02,7186.76,7277.88,7186.56,27770000000.0,0.63
2022-09-07,7186.76,7233.15,7243.52,7166.63,32820000000.0,-0.64
2022-09-06,7233.15,7231.92,7287.7,7230.79,34640000000.0,0.02
2022-09-05,7231.88,7177.14,7245.4,7147.98,30920000000.0,0.76
2022-09-02,7177.18,7153.1,7207.62,7146.81,28480000000.0,0.34
2022-09-01,7153.1,7178.59,7197.06,7135.02,25240000000.0,-0.36
2022-08-31,7178.59,7159.51,7178.59,7073.22,25690000000.0,0.27
2022-08-30,7159.47,7132.08,7223.13,7131.62,30830000000.0,0.38
2022-08-29,7132.04,7135.09,7135.09,7015.35,25680000000.0,-0.04
2022-08-26,7135.25,7174.29,7194.08,7135.25,27390000000.0,-0.54
2022-08-25,7174.21,7194.71,7210.16,7146.31,28090000000.0,-0.28
2022-08-24,7194.71,7163.31,7204.42,7154.64,22150000000.0,0.44
2022-08-23,7163.27,7107.86,7183.26,7106.83,26060000000.0,0.78
2022-08-22,7107.98,7172.43,7174.28,7064.5,20450000000.0,-0.9
2022-08-19,7172.43,7186.6,7230.11,7172.43,23290000000.0,-0.2
2022-08-18,7186.56,7133.45,7186.56,7125.39,23930000000.0,0.74
2022-08-16,7133.45,7093.28,7147.97,7080.75,23120000000.0,0.57
2022-08-15,7093.28,7129.28,7156.92,7081.3,22820000000.0,-0.5
2022-08-12,7129.28,7160.38,7164.67,7113.58,24010000000.0,-0.43
2022-08-11,7160.38,7086.28,7181.1,7086.28,24630000000.0,1.05
2022-08-10,7086.24,7102.88,7104.03,7021.67,20040000000.0,-0.23
2022-08-09,7102.88,7086.85,7144.2,7086.85,26320000000.0,0.23
2022-08-08,7086.85,7084.65,7100.81,7050.82,21900000000.0,0.03
2022-08-05,7084.65,7057.35,7090.77,7045.98,17390000000.0,0.39
2022-08-04,7057.35,7046.63,7075.56,7025.05,24820000000.0,0.15
2022-08-03,7046.63,6988.16,7046.63,6971.74,22580000000.0,0.84
2022-08-02,6988.16,6968.78,6991.39,6902.63,21620000000.0,0.28
2022-08-01,6968.78,6951.12,7005.29,6949.63,23850000000.0,0.25
2022-07-29,6951.12,6956.9,7032.35,6951.12,29250000000.0,-0.08
2022-07-28,6956.82,6898.3,6984.53,6898.3,28730000000.0,0.85
2022-07-27,6898.22,6871.5,6911.9,6861.45,27680000000.0,0.39
2022-07-26,6871.54,6858.45,6899.93,6857.8,32020000000.000004,0.19
2022-07-25,6858.41,6887.04,6908.19,6858.41,21060000000.0,-0.41
2022-07-22,6886.96,6864.13,6901.72,6850.49,19960000000.0,0.33
2022-07-21,6864.13,6874.78,6893.38,6809.72,15640000000.0,-0.15
2022-07-20,6874.74,6736.17,6880.76,6736.06,18250000000.0,2.06
2022-07-19,6736.09,6659.29,6740.08,6626.25,17079999999.999998,1.15
2022-07-18,6659.25,6652.06,6702.07,6611.93,14370000000.0,0.11
2022-07-15,6651.9,6690.09,6716.96,6645.9,14570000000.0,-0.57
2022-07-14,6690.09,6640.99,6700.05,6607.7,13130000000.0,0.74
2022-07-13,6640.99,6718.29,6727.92,6636.05,16930000000.0,-1.15
2022-07-12,6718.29,6722.19,6745.43,6708.18,18430000000.0,-0.06
2022-07-11,6722.15,6740.02,6757.09,6690.62,16360000000.0,-0.27
2022-07-08,6740.22,6652.67,6740.22,6652.67,15760000000.0,1.32
2022-07-07,6652.59,6646.41,6682.67,6632.39,15800000000.0,0.09
2022-07-06,6646.41,6703.27,6709.92,6602.9,14060000000.0,-0.85
2022-07-05,6703.27,6639.21,6767.83,6639.21,18110000000.0,0.97
2022-07-04,6639.17,6794.37,6796.52,6559.64,17290000000.0,-2.28
2022-07-01,6794.33,6911.58,6940.98,6777.32,15740000000.0,-1.7
2022-06-30,6911.58,6942.35,6990.86,6897.68,16480000000.0,-0.44
2022-06-29,6942.35,6996.46,7016.06,6942.35,16469999999.999998,-0.77
2022-06-28,6996.46,7016.14,7016.92,6960.07,17260000000.0,-0.28
2022-06-27,7016.06,7043.02,7070.52,6973.66,18140000000.0,-0.38
2022-06-24,7042.94,6998.35,7067.75,6997.92,20150000000.0,0.64
2022-06-23,6998.27,6984.31,7010.27,6920.73,21210000000.0,0.2
2022-06-22,6984.31,7044.11,7063.26,6968.3,21420000000.0,-0.85
2022-06-21,7044.07,6976.34,7049.91,6967.62,23540000000.0,0.97
2022-06-20,6976.38,6937.01,6976.38,6859.6,27040000000.0,0.57
2022-06-17,6936.97,6987.75,6999.54,6882.64,28160000000.0,-1.61
2022-06-16,7050.33,7063.08,7138.5,7025.93,26860000000.0,0.62
2022-06-15,7007.05,7031.2,7086.38,6966.03,27410000000.0,-0.61
2022-06-14,7049.88,6949.65,7049.88,6932.71,23500000000.0,0.78
2022-06-13,6995.44,6992.23,6996.71,6924.95,26290000000.0,-1.29
2022-06-10,7086.65,7143.24,7160.12,7051.22,24460000000.0,-1.34
2022-06-09,7182.83,7186.89,7258.0,7174.82,27000000000.0,-0.15
2022-06-08,7193.31,7133.5,7220.08,7102.86,26060000000.0,0.73
2022-06-07,7141.04,7101.31,7192.54,7062.97,27520000000.0,0.63
2022-06-06,7096.58,7163.17,7194.54,7056.17,23120000000.0,-1.2
2022-06-03,7182.96,7176.68,7234.0,7170.69,24060000000.0,0.48
2022-06-02,7148.72,7130.6,7209.08,7117.98,22740000000.0,0.0
2022-05-31,7148.97,7064.23,7148.97,7033.76,27960000000.0,1.58
2022-05-30,7037.56,7052.17,7069.25,6974.62,20150000000.0,0.16
2022-05-27,7026.26,6948.23,7032.82,6938.29,19690000000.0,2.07
2022-05-25,6883.5,6914.65,6944.48,6858.7,17390000000.0,-0.44
2022-05-24,6914.14,6859.22,6941.67,6822.14,19780000000.0,1.07
2022-05-23,6840.77,6930.94,6972.18,6802.71,18180000000.0,-1.12
2022-05-20,6918.14,6839.02,6965.11,6804.91,19320000000.0,1.39
2022-05-19,6823.33,6719.76,6851.72,6620.68,23470000000.0,0.44
2022-05-18,6793.41,6676.39,6804.91,6648.94,19230000000.0,2.24
2022-05-17,6644.47,6603.89,6703.05,6574.14,19590000000.0,0.7
2022-05-13,6597.99,6586.58,6633.01,6509.88,17770000000.0,-0.03
2022-05-12,6599.84,6802.33,6802.33,6576.31,19470000000.0,-3.17
2022-05-11,6816.2,6816.2,6902.22,6796.3,20620000000.0,-0.05
2022-05-10,6819.79,6747.56,6832.1,6662.61,19310000000.0,-1.3
2022-05-09,6909.75,7154.92,7156.48,6897.0,21280000000.0,-4.42
2022-04-28,7228.91,7260.27,7267.11,7204.6,19430000000.0,0.45
2022-04-27,7196.76,7211.71,7226.02,7175.07,20200000000.0,-0.49
2022-04-26,7232.15,7208.92,7247.48,7161.66,19740000000.0,0.22
2022-04-25,7215.98,7204.16,7234.31,7121.86,21230000000.0,-0.13
2022-04-22,7225.61,7251.98,7291.48,7174.81,24980000000.0,-0.7
2022-04-21,7276.19,7249.5,7294.67,7245.73,17710000000.0,0.68
2022-04-20,7227.36,7226.87,7262.56,7184.96,26630000000.0,0.39
2022-04-19,7199.23,7283.42,7297.39,7199.23,21480000000.0,-1.05
2022-04-18,7275.29,7245.5,7277.08,7243.36,21080000000.0,0.55
2022-04-14,7235.53,7265.32,7282.91,7234.33,23870000000.0,-0.38
2022-04-13,7262.78,7240.19,7266.4,7212.86,24590000000.0,0.67
2022-04-12,7214.78,7205.08,7320.24,7146.59,25390000000.0,0.15
2022-04-11,7203.79,7212.0,7355.3,7194.61,33460000000.0,-0.1
2022-04-08,7210.83,7157.31,7216.49,7151.26,20740000000.0,1.17
2022-04-07,7127.37,7115.09,7145.17,7097.9,20480000000.0,0.33
2022-04-06,7104.22,7128.41,7147.99,7090.22,21670000000.0,-0.62
2022-04-05,7148.3,7122.91,7148.3,7110.11,18420000000.0,0.45
2022-04-04,7116.22,7082.25,7116.22,7060.21,17360000000.0,0.53
2022-04-01,7078.76,7093.7,7099.3,7040.49,15760000000.0,0.1
2022-03-31,7071.44,7070.76,7099.5,7049.81,17870000000.0,0.26
2022-03-30,7053.19,7037.2,7055.87,7022.65,19460000000.0,0.59
2022-03-29,7011.69,7052.73,7072.78,7007.91,18520000000.0,-0.54
2022-03-28,7049.6,6996.32,7051.54,6987.22,17400000000.0,0.67
2022-03-25,7002.53,7050.55,7055.34,6978.4,20190000000.0,-0.67
2022-03-24,7049.69,6986.18,7049.69,6977.83,26500000000.0,0.77
2022-03-23,6996.12,7010.84,7022.04,6976.16,21420000000.0,-0.07
2022-03-22,7000.82,6974.98,7003.26,6968.2,18830000000.0,0.66
2022-03-21,6955.18,6945.89,6974.15,6929.93,21670000000.0,0.0
2022-03-18,6954.96,6981.26,7000.59,6926.41,19810000000.0,-0.14
2022-03-17,6964.38,7016.53,7032.7,6949.17,19740000000.0,-0.4
2022-03-16,6992.4,6951.35,6992.4,6946.84,17129999999.999998,1.07
2022-03-15,6918.19,6968.35,6996.32,6894.92,18970000000.0,-0.49
2022-03-14,6952.2,6949.21,6969.99,6918.31,19330000000.0,0.43
2022-03-11,6922.6,6872.63,6922.6,6853.86,17410000000.0,-0.02
2022-03-10,6924.01,6897.17,6924.01,6837.73,19410000000.0,0.87
2022-03-09,6864.44,6836.67,6888.93,6824.09,21000000000.0,0.74
2022-03-08,6814.18,6895.63,6929.86,6814.18,24620000000.0,-0.8
2022-03-07,6869.07,6905.32,6917.93,6843.81,26130000000.0,-0.86
2022-03-04,6928.33,6921.32,6936.99,6895.73,24750000000.0,0.87
2022-03-02,6868.4,6956.62,6973.36,6861.96,32580000000.0,-0.77
2022-03-01,6921.44,6964.7,6996.94,6915.98,19600000000.0,0.48
2022-02-25,6888.17,6825.37,6904.91,6822.24,21190000000.0,1.03
2022-02-24,6817.82,6912.48,6929.91,6758.86,28270000000.0,-1.48
2022-02-23,6920.06,6878.63,6920.06,6873.81,20480000000.0,0.85
2022-02-22,6861.99,6879.82,6904.0,6823.94,19620000000.0,-0.59
2022-02-21,6902.96,6896.75,6927.91,6886.13,23160000000.0,0.15
2022-02-18,6892.82,6837.52,6899.41,6812.36,23380000000.0,0.84
2022-02-17,6835.12,6836.18,6859.71,6790.59,22950000000.0,-0.22
2022-02-16,6850.2,6821.93,6857.65,6821.16,21630000000.0,0.63
2022-02-15,6807.5,6746.36,6807.5,6727.36,21040000000.0,1.08
2022-02-14,6734.49,6791.32,6796.71,6698.51,20290000000.0,-1.19
2022-02-11,6815.61,6813.61,6825.06,6773.54,22360000000.0,-0.12
2022-02-10,6823.64,6859.33,6874.35,6814.21,27950000000.0,-0.16
2022-02-09,6834.61,6811.75,6840.39,6796.63,25350000000.0,0.66
2022-02-08,6789.52,6813.18,6860.75,6780.42,25590000000.0,-0.23
2022-02-07,6804.94,6751.35,6806.73,6748.91,22590000000.0,1.09
2022-02-04,6731.39,6697.94,6731.39,6685.4,17730000000.0,0.71
2022-02-03,6683.85,6724.4,6730.6,6648.08,20240000000.0,-0.35
2022-02-02,6707.65,6657.79,6716.6,6650.3,21480000000.0,1.15
2022-01-31,6631.15,6656.71,6669.91,6626.66,18250000000.0,-0.22
2022-01-28,6645.51,6618.72,6645.51,6603.49,19270000000.0,0.52
2022-01-27,6611.16,6586.85,6627.41,6570.75,17780000000.0,0.16
2022-01-26,6600.82,6569.82,6601.34,6549.52,22630000000.0,0.5
2022-01-25,6568.17,6630.88,6632.95,6523.93,21320000000.0,-1.31
2022-01-24,6655.17,6700.82,6712.26,6645.41,17620000000.0,-1.06
2022-01-21,6726.37,6626.35,6726.37,6607.42,15460000000.0,1.5
2022-01-20,6626.87,6607.8,6637.21,6587.77,15830000000.0,0.53
2022-01-19,6591.98,6609.83,6615.45,6575.38,17140000000.0,-0.33
2022-01-18,6614.06,6654.96,6667.4,6534.27,17280000000.0,-0.47
2022-01-17,6645.05,6711.41,6711.82,6625.86,14860000000.0,-0.72
2022-01-14,6693.4,6653.65,6699.41,6631.05,14050000000.0,0.53
2022-01-13,6658.36,6659.97,6667.94,6626.34,18080000000.0,0.17
2022-01-12,6647.06,6662.4,6690.32,6625.76,19290000000.0,-0.01
2022-01-11,6647.97,6705.8,6727.77,6636.5,18110000000.0,-0.64
2022-01-10,6691.12,6697.38,6725.02,6689.28,15940000000.0,-0.15
2022-01-07,6701.32,6669.51,6712.15,6647.71,15710000000.0,0.72
2022-01-06,6653.35,6674.85,6679.85,6593.23,18000000000.0,-0.13
2022-01-05,6662.3,6703.17,6738.11,6634.84,17910000000.0,-0.49
2022-01-04,6695.37,6675.13,6720.66,6675.13,18590000000.0,0.45
2022-01-03,6665.31,6586.26,6677.2,6586.13,18260000000.0,1.27
2021-12-30,6581.48,6609.44,6613.73,6581.48,19200000000.0,-0.29
2021-12-29,6600.68,6603.76,6621.58,6585.4,20050000000.0,0.04
2021-12-28,6598.34,6588.13,6615.95,6586.52,19180000000.0,0.35
2021-12-27,6575.44,6570.56,6588.43,6562.55,17900000000.0,0.19
2021-12-24,6562.9,6559.09,6583.86,6554.98,17640000000.0,0.11
2021-12-23,6555.55,6537.6,6570.29,6531.78,21000000000.0,0.4
2021-12-22,6529.59,6572.53,6592.17,6529.59,18720000000.0,-0.38
2021-12-21,6554.31,6545.54,6579.89,6531.56,18650000000.0,0.11
2021-12-20,6547.11,6571.35,6579.13,6533.52,18130000000.0,-0.83
2021-12-17,6601.93,6584.89,6609.05,6559.3,21020000000.0,0.11
2021-12-16,6594.8,6648.29,6661.94,6579.36,18590000000.0,-0.47
2021-12-15,6626.26,6615.72,6662.84,6610.45,19600000000.0,0.16
2021-12-14,6615.64,6665.38,6671.31,6598.69,18760000000.0,-0.71
2021-12-13,6662.87,6663.74,6688.38,6659.17,23210000000.0,0.15
2021-12-10,6652.92,6618.69,6652.92,6605.42,22920000000.0,0.14
2021-12-09,6643.93,6617.13,6643.93,6602.88,24020000000.0,0.61
2021-12-08,6603.8,6618.76,6632.94,6584.97,21690000000.0,0.02
2021-12-07,6602.57,6575.98,6608.63,6573.11,21240000000.0,0.85
2021-12-06,6547.12,6552.82,6585.26,6525.98,18010000000.0,0.13
2021-12-03,6538.51,6588.01,6600.16,6536.91,17260000000.0,-0.69
2021-12-02,6583.82,6517.34,6586.9,6484.58,21080000000.0,1.17
2021-12-01,6507.68,6544.52,6593.07,6494.5,19510000000.0,-0.4
2021-11-30,6533.93,6605.8,6647.48,6533.93,21680000000.0,-1.13
2021-11-29,6608.29,6552.8,6617.29,6487.75,,0.71
2021-11-26,6561.55,6688.57,6691.71,6544.9,24250000000.0,-2.06
2021-11-25,6699.35,6694.96,6751.0,6694.8,21570000000.0,0.24
2021-11-24,6683.28,6697.42,6698.41,6668.05,22460000000.0,0.08
2021-11-23,6677.88,6716.16,6732.9,6662.54,18630000000.0,-0.68
