tanggal,usd_per_ounce,kurs_dollar_per_ounce,idr_per_ounce,usd_per_gram,kurs_dollar_per_gram,idr_per_gram
2023-09-09,1919.14,15140.0,29055780,61.7,15140.0,934165
2023-09-10,1919.14,15140.0,29055780,61.7,15140.0,934165
2023-09-11,1923.66,15140.0,29124212,61.85,15140.0,936365
2023-09-12,1911.94,15140.0,28946772,61.47,15140.0,930660
2023-09-13,1909.78,15140.0,28914069,61.4,15140.0,929609
2023-09-14,1910.29,15140.0,28921791,61.42,15140.0,929857
2023-09-15,1925.48,15140.0,29151767,61.91,15140.0,937251
2023-09-16,1923.78,15140.0,29126029,61.85,15140.0,936424
2023-09-17,1923.78,15140.0,29126029,61.85,15140.0,936424
2023-09-18,1930.96,15140.0,29234734,62.08,15140.0,939919
2023-09-19,1931.48,15140.0,29242607,62.1,15140.0,940172
2023-09-20,1946.32,15140.0,29467285,62.58,15140.0,947395
2023-09-21,1919.25,15140.0,29057445,61.71,15140.0,934219
2023-09-22,1925.39,15140.0,29150405,61.9,15140.0,937207
2023-09-23,1925.42,15140.0,29150859,61.9,15140.0,937222
2023-09-24,1925.42,15140.0,29150859,61.9,15140.0,937222
2023-09-25,1916.77,15140.0,29019898,61.63,15140.0,933011
2023-09-26,1901.33,15140.0,28786136,61.13,15140.0,925496
2023-09-27,1875.71,15140.0,28398249,60.31,15140.0,913025
2023-09-28,1863.52,15140.0,28213693,59.91,15140.0,907091
2023-09-29,1854.22,15140.0,28072891,59.61,15140.0,902564
2023-09-30,1848.82,15140.0,27991135,59.44,15140.0,899936
2023-10-01,1848.82,15140.0,27991135,59.44,15140.0,899936
2023-10-02,1832.09,15140.0,27737843,58.9,15140.0,891792
2023-10-03,1823.23,15140.0,27603702,58.62,15140.0,887480
2023-10-04,1821.87,15140.0,27583112,58.57,15140.0,886818
2023-10-05,1817.43,15140.0,27515890,58.43,15140.0,884656
2023-10-06,1830.36,15601.0,28555446,58.85,15601.0,918079
2023-10-07,1832.59,15601.0,28590237,58.92,15601.0,919197
2023-10-08,1832.59,15601.0,28590237,58.92,15601.0,919197
2023-10-09,1850.07,15628.0,28912894,59.48,15628.0,929571
2023-10-10,1861.44,15675.01,29178091,59.85,15675.01,938097
2023-10-11,1874.57,15708.0,29445746,60.27,15708.0,946703
2023-10-12,1871.45,15710.0,29400480,60.17,15710.0,945247
2023-10-13,1926.28,15702.0,30246449,61.93,15702.0,972446
2023-10-14,1932.28,15702.0,30340661,62.12,15702.0,975475
2023-10-15,1932.28,15702.0,30340661,62.12,15702.0,975475
2023-10-16,1921.52,15709.0,30185158,61.78,15709.0,970475
2023-10-17,1924.6,15716.0,30247014,61.88,15716.0,972464
2023-10-18,1949.09,15718.0,30635797,62.66,15718.0,984964
2023-10-19,1960.13,15731.0,30834805,63.02,15731.0,991362
2023-10-20,1983.56,15838.0,31415623,63.77,15838.0,1010036
2023-10-21,1981.23,15838.0,31378721,63.7,15838.0,1008849
2023-10-22,1981.23,15838.0,31378721,63.7,15838.0,1008849
2023-10-23,1975.85,15856.0,31329078,63.53,15856.0,1007253
2023-10-24,1974.62,15943.0,31481367,63.49,15943.0,1012149
2023-10-25,1978.21,15869.0,31392214,63.6,15869.0,1009283
2023-10-26,1984.0,15871.0,31488064,63.79,15871.0,1012365
2023-10-27,1983.13,15933.0,31597210,63.76,15933.0,1015874
2023-10-28,2006.33,15933.0,31966856,64.51,15933.0,1027758
2023-10-29,2006.33,15933.0,31966856,64.51,15933.0,1027758
2023-10-30,1999.31,15941.0,31871001,64.28,15941.0,1024676
2023-10-31,1991.61,15916.0,31698465,64.03,15916.0,1019129
2023-11-01,1977.8,15897.0,31441087,63.59,15897.0,1010854
2023-11-02,1981.84,15946.0,31602421,63.72,15946.0,1016041
2023-11-03,1990.54,15861.0,31571955,64.0,15861.0,1015062
2023-11-04,1992.62,15861.0,31604946,64.06,15861.0,1016123
2023-11-05,1992.62,15861.0,31604946,64.06,15861.0,1016123
2023-11-06,1983.28,15771.0,31278309,63.76,15771.0,1005621
2023-11-07,1964.64,15550.0,30550152,63.16,15550.0,982210
2023-11-08,1954.36,15593.0,30474335,62.83,15593.0,979773
2023-11-09,1960.9,15629.0,30646906,63.04,15629.0,985321
2023-11-10,1939.49,15649.0,30351079,62.36,15649.0,975810
2023-11-11,1937.99,15649.0,30327606,62.31,15649.0,975055
2023-11-12,1937.99,15649.0,30327606,62.31,15649.0,975055
2023-11-13,1946.23,15693.0,30542187,62.57,15693.0,981954
2023-11-14,1964.5,15713.0,30868189,63.16,15713.0,992435
2023-11-15,1962.08,15699.0,30802694,63.08,15699.0,990330
2023-11-16,1981.51,15503.0,30719350,63.71,15503.0,987650
2023-11-17,1981.17,15595.0,30896346,63.7,15595.0,993341
2023-11-18,1980.79,15595.0,30890420,63.68,15595.0,993150
2023-11-19,1980.79,15595.0,30890420,63.68,15595.0,993150
2023-11-20,1974.99,15504.0,30620245,63.5,15504.0,984464
2023-11-21,2001.99,15419.0,30868684,64.37,15419.0,992451
2023-11-22,1990.29,15436.0,30722116,63.99,15436.0,987739
2023-11-23,1990.68,15584.0,31022757,64.0,15584.0,997405
2023-11-24,1999.54,15593.0,31178827,64.29,15593.0,1002423
2023-11-25,2002.39,15593.0,31223267,64.38,15593.0,1003851
2023-11-26,2002.39,15593.0,31223267,64.38,15593.0,1003851
2023-11-27,2010.31,15587.0,31334702,64.63,15587.0,1007434
2023-11-28,2039.46,15527.0,31666695,65.57,15527.0,1018108
2023-11-29,2041.66,15450.0,31543647,65.64,15450.0,1014152
2023-11-30,2039.22,15384.0,31371360,65.56,15384.0,1008613
2023-12-01,2059.7,15484.0,31892395,66.22,15484.0,1025364
2023-12-02,2072.13,15484.0,32084861,66.62,15484.0,1031552
2023-12-03,2072.13,15484.0,32084861,66.62,15484.0,1031552
2023-12-04,2022.46,15524.0,31396669,65.02,15524.0,1009426
2023-12-05,2013.65,15446.0,31102838,64.74,15446.0,999979
2023-12-06,2030.01,15504.0,31473275,65.27,15504.0,1011889
2023-12-07,2026.39,15504.0,31417151,65.15,15504.0,1010085
2023-12-08,2004.01,15536.0,31134299,64.43,15536.0,1000991
2023-12-09,2004.55,15536.0,31142689,64.45,15536.0,1001261
2023-12-10,2004.55,15536.0,31142689,64.45,15536.0,1001261
2023-12-11,1981.69,15500.0,30716195,63.71,15500.0,987549
2023-12-12,1980.44,15614.0,30922590,63.67,15614.0,994184
2023-12-13,1981.6,15631.0,30974390,63.71,15631.0,995850
2023-12-14,2040.05,15629.0,31883941,65.59,15629.0,1025093
2023-12-15,2034.07,15493.0,31513847,65.4,15493.0,1013194
2023-12-16,2019.7,15493.0,31291212,64.93,15493.0,1006036
2023-12-17,2019.7,15493.0,31291212,64.93,15493.0,1006036
2023-12-18,2022.77,15503.0,31359003,65.03,15503.0,1008215
2023-12-19,2045.24,15516.0,31733944,65.76,15516.0,1020270
2023-12-20,2034.03,15506.0,31539669,65.4,15506.0,1014024
2023-12-21,2041.89,15512.0,31673798,65.65,15512.0,1018336
2023-12-22,2052.59,15533.0,31882880,65.99,15533.0,1025058
2023-12-23,2053.0,15533.0,31889249,66.01,15533.0,1025263
2023-12-24,2053.0,15533.0,31889249,66.01,15533.0,1025263
2023-12-25,2055.71,15533.0,31931343,66.09,15533.0,1026617
2023-12-26,2059.51,15533.0,31990369,66.21,15533.0,1028514
2023-12-27,2082.01,15489.0,32248253,66.94,15489.0,1036805
2023-12-28,2074.31,15414.0,31973414,66.69,15414.0,1027969
2023-12-29,2066.05,15416.0,31850227,66.43,15416.0,1024009
2023-12-30,2062.9,15416.0,31801666,66.32,15416.0,1022447
2023-12-31,2062.9,15416.0,31801666,66.32,15416.0,1022447
2024-01-01,2066.26,15416.0,31853464,66.43,15416.0,1024113
2024-01-02,2066.41,15439.0,31903304,66.44,15439.0,1025715
2024-01-03,2032.44,15473.0,31447944,65.34,15473.0,1011075
2024-01-04,2045.05,15495.0,31688050,65.75,15495.0,1018794
2024-01-05,2047.75,15525.01,31791339,65.84,15525.01,1022115
2024-01-06,2045.57,15525.01,31757495,65.77,15525.01,1021027
2024-01-07,2045.57,15525.01,31757495,65.77,15525.01,1021027
2024-01-08,2032.94,15518.0,31547163,65.36,15518.0,1014265
2024-01-09,2031.33,15522.0,31530304,65.31,15522.0,1013723
2024-01-10,2027.3,15518.0,31459641,65.18,15518.0,1011451
2024-01-11,2016.94,15568.0,31399722,64.85,15568.0,1009525
2024-01-12,2050.22,15558.0,31897323,65.92,15558.0,1025523
2024-01-13,2048.99,15558.0,31878186,65.88,15558.0,1024907
2024-01-14,2048.99,15558.0,31878186,65.88,15558.0,1024907
2024-01-15,2054.5,15559.0,31965966,66.05,15559.0,1027730
2024-01-16,2034.68,15555.0,31649447,65.42,15555.0,1017553
2024-01-17,2005.95,15592.0,31276772,64.49,15592.0,1005572
2024-01-18,2014.19,15639.0,31499917,64.76,15639.0,1012746
2024-01-19,2024.13,15630.0,31637152,65.08,15630.0,1017158
2024-01-20,2029.63,15630.0,31723117,65.25,15630.0,1019922
2024-01-21,2029.63,15630.0,31723117,65.25,15630.0,1019922
2024-01-22,2023.47,15628.0,31622789,65.06,15628.0,1016696
2024-01-23,2026.05,15627.0,31661083,65.14,15627.0,1017927
2024-01-24,2014.62,15656.0,31540891,64.77,15656.0,1014063
2024-01-25,2014.77,15719.0,31670170,64.78,15719.0,1018220
2024-01-26,2018.06,15767.0,31818752,64.88,15767.0,1022997
2024-01-27,2018.57,15767.0,31826793,64.9,15767.0,1023255
2024-01-28,2018.57,15767.0,31826793,64.9,15767.0,1023255
2024-01-29,2026.77,15829.0,32081742,65.16,15829.0,1031452
2024-01-30,2035.28,15825.01,32208326,65.44,15825.01,1035522
2024-01-31,2050.29,15796.0,32386381,65.92,15796.0,1041246
2024-02-01,2062.33,15803.0,32591001,66.31,15803.0,1047825
2024-02-02,2036.45,15775.01,32125019,65.47,15775.01,1032843
2024-02-03,2039.66,15775.01,32175657,65.58,15775.01,1034471
2024-02-04,2039.66,15775.01,32175657,65.58,15775.01,1034471
2024-02-05,2021.65,15688.0,31715645,65.0,15688.0,1019682
2024-02-06,2037.6,15705.0,32000508,65.51,15705.0,1028840
2024-02-07,2039.14,15734.0,32083829,65.56,15734.0,1031519
2024-02-08,2030.69,15734.0,31950876,65.29,15734.0,1027245
2024-02-09,2020.96,15734.0,31797785,64.98,15734.0,1022323
2024-02-10,2024.5,15734.0,31853483,65.09,15734.0,1024113
2024-02-11,2024.5,15734.0,31853483,65.09,15734.0,1024113
2024-02-12,2015.64,15685.0,31615313,64.8,15685.0,1016456
2024-02-13,1994.74,15612.0,31141881,64.13,15612.0,1001235
2024-02-14,1992.82,15612.0,31111906,64.07,15612.0,1000271
2024-02-15,1999.2,15585.0,31157532,64.28,15585.0,1001738
2024-02-16,2009.09,15606.0,31353859,64.59,15606.0,1008050
2024-02-17,2013.0,15606.0,31414878,64.72,15606.0,1010012
2024-02-18,2013.0,15606.0,31414878,64.72,15606.0,1010012
2024-02-19,2016.19,15654.0,31561438,64.82,15654.0,1014724
2024-02-20,2027.13,15630.0,31684042,65.17,15630.0,1018666
2024-02-21,2024.41,15659.0,31700236,65.09,15659.0,1019186
2024-02-22,2020.77,15658.0,31641217,64.97,15658.0,1017289
2024-02-23,2038.19,15630.0,31856910,65.53,15630.0,1024223
2024-02-24,2035.57,15630.0,31815959,65.45,15630.0,1022907
2024-02-25,2035.57,15630.0,31815959,65.45,15630.0,1022907
2024-02-26,2027.94,15589.0,31613557,65.2,15589.0,1016399
2024-02-27,2032.9,15635.0,31784392,65.36,15635.0,1021892
2024-02-28,2033.12,15655.0,31828494,65.37,15655.0,1023310
2024-02-29,2045.83,15673.0,32064294,65.77,15673.0,1030891
2024-03-01,2081.2,15715.0,32706058,66.91,15715.0,1051524
2024-03-02,2082.55,15715.0,32727273,66.96,15715.0,1052206
2024-03-03,2082.55,15715.0,32727273,66.96,15715.0,1052206
2024-03-04,2118.09,15696.0,33245541,68.1,15696.0,1068869
2024-03-05,2126.98,15723.0,33442507,68.38,15723.0,1075202
2024-03-06,2146.97,15756.0,33827659,69.03,15756.0,1087585
2024-03-07,2156.44,15723.0,33905706,69.33,15723.0,1090094
2024-03-08,2179.67,15658.0,34129273,70.08,15658.0,1097282
2024-03-09,2178.8,15658.0,34115650,70.05,15658.0,1096844
2024-03-10,2178.8,15658.0,34115650,70.05,15658.0,1096844
2024-03-11,2181.29,15658.0,34154639,70.13,15658.0,1098097
2024-03-12,2165.73,15658.0,33911000,69.63,15658.0,1090264
2024-03-13,2174.05,15603.0,33921702,69.9,15603.0,1090608
2024-03-14,2158.94,15576.0,33627649,69.41,15576.0,1081154
2024-03-15,2158.61,15582.0,33635461,69.4,15582.0,1081405
2024-03-16,2156.08,15582.0,33596039,69.32,15582.0,1080138
2024-03-17,2156.08,15582.0,33596039,69.32,15582.0,1080138
2024-03-18,2159.78,15624.0,33744403,69.44,15624.0,1084908
2024-03-19,2153.89,15672.0,33755764,69.25,15672.0,1085273
2024-03-20,2158.08,15712.0,33907753,69.38,15712.0,1090160
2024-03-21,2180.0,15727.0,34284860,70.09,15727.0,1102284
2024-03-22,2162.53,15662.0,33869545,69.53,15662.0,1088931
2024-03-23,2165.64,15662.0,33918254,69.63,15662.0,1090497
2024-03-24,2165.64,15662.0,33918254,69.63,15662.0,1090497
2024-03-25,2175.55,15773.0,34314950,69.95,15773.0,1103251
2024-03-26,2177.78,15795.0,34398035,70.02,15795.0,1105923
2024-03-27,2192.23,15797.0,34630657,70.48,15797.0,1113401
2024-03-28,2220.2,15853.0,35196831,71.38,15853.0,1131604
2024-03-29,2232.75,15853.0,35395786,71.78,15853.0,1138001
2024-03-30,2232.75,15853.0,35395786,71.78,15853.0,1138001
2024-03-31,2232.75,15853.0,35395786,71.78,15853.0,1138001
2024-04-01,2239.34,15873.0,35545044,72.0,15873.0,1142800
2024-04-02,2260.33,15909.0,35959590,72.67,15909.0,1156128
2024-04-03,2292.15,15934.0,36523118,73.69,15934.0,1174246
2024-04-04,2288.02,15923.0,36432142,73.56,15923.0,1171321
2024-04-05,2327.69,15907.0,37026565,74.84,15907.0,1190432
2024-04-06,2329.93,15907.0,37062197,74.91,15907.0,1191577
2024-04-07,2329.93,15907.0,37062197,74.91,15907.0,1191577
2024-04-08,2328.39,15907.0,37037700,74.86,15907.0,1190790
2024-04-09,2344.19,15907.0,37289030,75.37,15907.0,1198870
2024-04-10,2338.57,15907.0,37199633,75.19,15907.0,1195996
2024-04-11,2349.73,15907.0,37377155,75.55,15907.0,1201703
2024-04-12,2369.2,15907.0,37686864,76.17,15907.0,1211661
2024-04-13,2344.53,15907.0,37294439,75.38,15907.0,1199044
2024-04-14,2344.53,15907.0,37294439,75.38,15907.0,1199044
2024-04-15,2359.26,15907.0,37528749,75.85,15907.0,1206577
2024-04-16,2397.12,15873.0,38049486,77.07,15873.0,1223319
2024-04-17,2368.22,16176.0,38308327,76.14,16176.0,1231641
2024-04-18,2387.06,16240.0,38765854,76.75,16240.0,1246351
2024-04-19,2399.22,16177.0,38812182,77.14,16177.0,1247841
2024-04-20,2390.86,16177.0,38676942,76.87,16177.0,1243493
2024-04-21,2390.86,16177.0,38676942,76.87,16177.0,1243493
2024-04-22,2330.13,16280.0,37934516,74.92,16280.0,1219623
2024-04-23,2329.91,16224.0,37800460,74.91,16224.0,1215313
2024-04-24,2325.28,16244.0,37771848,74.76,16244.0,1214393
2024-04-25,2329.41,16161.0,37645595,74.89,16161.0,1210334
2024-04-26,2334.57,16208.0,37838711,75.06,16208.0,1216543
2024-04-27,2337.94,16208.0,37893332,75.17,16208.0,1218299
2024-04-28,2337.94,16208.0,37893332,75.17,16208.0,1218299
2024-04-29,2344.54,16222.0,38033128,75.38,16222.0,1222793
2024-04-30,2296.02,16249.0,37308029,73.82,16249.0,1199481
2024-05-01,2306.55,16249.0,37479131,74.16,16249.0,1204982
2024-05-02,2300.88,16276.0,37449123,73.98,16276.0,1204017
2024-05-03,2299.73,16202.0,37260225,73.94,16202.0,1197944
2024-05-04,2302.57,16202.0,37306239,74.03,16202.0,1199423
2024-05-05,2302.57,16202.0,37306239,74.03,16202.0,1199423
2024-05-06,2323.65,16094.0,37396823,74.71,16094.0,1202336
2024-05-07,2313.32,16025.01,37070976,74.37,16025.01,1191860
2024-05-08,2317.41,16054.0,37203700,74.51,16054.0,1196127
2024-05-09,2329.93,16054.0,37404696,74.91,16054.0,1202589
2024-05-10,2369.5,16054.0,38039953,76.18,16054.0,1223013
2024-05-11,2360.48,16054.0,37895146,75.89,16054.0,1218357
2024-05-12,2360.48,16054.0,37895146,75.89,16054.0,1218357
2024-05-13,2336.53,16081.0,37573739,75.12,16081.0,1208024
2024-05-14,2354.62,16085.0,37874063,75.7,16085.0,1217679
2024-05-15,2386.03,16131.0,38489050,76.71,16131.0,1237452
2024-05-16,2382.31,16070.0,38283722,76.59,16070.0,1230850
2024-05-17,2408.92,15944.0,38407820,77.45,15944.0,1234840
2024-05-18,2413.94,15944.0,38487859,77.61,15944.0,1237413
2024-05-19,2413.94,15944.0,38487859,77.61,15944.0,1237413
2024-05-20,2425.1,15978.0,38748248,77.97,15978.0,1245785
2024-05-21,2423.2,15980.0,38722736,77.91,15980.0,1244965
2024-05-22,2393.98,16024.0,38361136,76.97,16024.0,1233339
2024-05-23,2340.98,16024.0,37511864,75.26,16024.0,1206034
2024-05-24,2334.84,16024.0,37413476,75.07,16024.0,1202871
2024-05-25,2334.2,16024.0,37403221,75.05,16024.0,1202541
2024-05-26,2334.2,16024.0,37403221,75.05,16024.0,1202541
2024-05-27,2355.0,15995.0,37668225,75.72,15995.0,1211062
2024-05-28,2357.8,16064.0,37875699,75.81,16064.0,1217732
2024-05-29,2341.17,16095.0,37681131,75.27,16095.0,1211476
2024-05-30,2347.6,16160.0,37937216,75.48,16160.0,1219710
2024-05-31,2334.12,16253.0,37936452,75.04,16253.0,1219685
2024-06-01,2327.36,16253.0,37826582,74.83,16253.0,1216153
2024-06-02,2327.36,16253.0,37826582,74.83,16253.0,1216153
2024-06-03,2348.03,16251.0,38157836,75.49,16251.0,1226803
2024-06-04,2323.48,16225.01,37698486,74.7,16225.01,1212034
2024-06-05,2351.98,16220.0,38149116,75.62,16220.0,1226523
2024-06-06,2373.59,16282.0,38646792,76.31,16282.0,1242523
2024-06-07,2309.83,16279.0,37601723,74.26,16279.0,1208923
2024-06-08,2293.85,16279.0,37341584,73.75,16279.0,1200560
2024-06-09,2293.85,16279.0,37341584,73.75,16279.0,1200560
2024-06-10,2313.14,16218.0,37514505,74.37,16218.0,1206119
2024-06-11,2308.23,16290.0,37601067,74.21,16290.0,1208902
2024-06-12,2337.49,16295.0,38089400,75.15,16295.0,1224603
2024-06-13,2299.22,16297.0,37470388,73.92,16297.0,1204701
2024-06-14,2329.11,16286.0,37931885,74.88,16286.0,1219538
2024-06-15,2333.02,16286.0,37995564,75.01,16286.0,1221586
2024-06-16,2333.02,16286.0,37995564,75.01,16286.0,1221586
2024-06-17,2316.54,16286.0,37727170,74.48,16286.0,1212957
2024-06-18,2330.06,16286.0,37947357,74.91,16286.0,1220036
2024-06-19,2329.48,16374.0,38142906,74.89,16374.0,1226323
2024-06-20,2356.36,16368.0,38568900,75.76,16368.0,1240019
2024-06-21,2325.8,16420.0,38189636,74.78,16420.0,1227825
2024-06-22,2320.79,16420.0,38107372,74.62,16420.0,1225180
2024-06-23,2320.79,16420.0,38107372,74.62,16420.0,1225180
2024-06-24,2331.35,16458.0,38369358,74.95,16458.0,1233604
2024-06-25,2317.65,16431.0,38081307,74.51,16431.0,1224342
2024-06-26,2300.2,16379.0,37674976,73.95,16379.0,1211279
2024-06-27,2325.4,16435.0,38217949,74.76,16435.0,1228736
2024-06-28,2330.29,16421.0,38265692,74.92,16421.0,1230271
2024-06-29,2326.73,16421.0,38207233,74.81,16421.0,1228391
2024-06-30,2326.73,16421.0,38207233,74.81,16421.0,1228391
2024-07-01,2326.97,16394.0,38148346,74.81,16394.0,1226498
2024-07-02,2323.23,16355.01,37996450,74.69,16355.01,1221614
2024-07-03,2355.8,16384.0,38597427,75.74,16384.0,1240936
2024-07-04,2357.92,16387.01,38639259,75.81,16387.01,1242281
2024-07-05,2387.06,16341.01,39006971,76.75,16341.01,1254103
2024-07-06,2391.59,16341.01,39080996,76.89,16341.01,1256483
2024-07-07,2391.59,16341.01,39080996,76.89,16341.01,1256483
2024-07-08,2358.23,16312.0,38467448,75.82,16312.0,1236757
2024-07-09,2358.6,16265.0,38362629,75.83,16265.0,1233387
2024-07-10,2377.64,16281.0,38710357,76.44,16281.0,1244567
2024-07-11,2413.73,16256.0,39237595,77.6,16256.0,1261518
2024-07-12,2416.63,16200.0,39149406,77.7,16200.0,1258683
2024-07-13,2411.67,16200.0,39069054,77.54,16200.0,1256099
2024-07-14,2411.67,16200.0,39069054,77.54,16200.0,1256099
2024-07-15,2431.25,16154.0,39274413,78.17,16154.0,1262702
2024-07-16,2459.62,16174.0,39781894,79.08,16174.0,1279018
2024-07-17,2458.28,16203.0,39831511,79.04,16203.0,1280613
2024-07-18,2456.61,16129.0,39622663,78.98,16129.0,1273898
2024-07-19,2400.0,16160.0,38784000,77.16,16160.0,1246935
2024-07-20,2400.78,16160.0,38796605,77.19,16160.0,1247340
2024-07-21,2400.78,16160.0,38796605,77.19,16160.0,1247340
2024-07-22,2392.74,16199.0,38759995,76.93,16199.0,1246163
2024-07-23,2404.7,16228.0,39023472,77.31,16228.0,1254634
2024-07-24,2419.87,16204.0,39211573,77.8,16204.0,1260681
2024-07-25,2363.04,16224.0,38337961,75.97,16224.0,1232594
2024-07-26,2389.1,16268.0,38865879,76.81,16268.0,1249567
2024-07-27,2387.04,16268.0,38832367,76.75,16268.0,1248490
2024-07-28,2387.04,16268.0,38832367,76.75,16268.0,1248490
2024-07-29,2378.14,16294.0,38749413,76.46,16294.0,1245823
2024-07-30,2394.61,16286.0,38998618,76.99,16286.0,1253835
2024-07-31,2426.29,16320.0,39597053,78.01,16320.0,1273075
2024-08-01,2445.0,16294.0,39838830,78.61,16294.0,1280848
2024-08-02,2431.44,16243.0,39493880,78.17,16243.0,1269758
2024-08-03,2441.95,16243.0,39664594,78.51,16243.0,1275246
2024-08-04,2441.95,16243.0,39664594,78.51,16243.0,1275246
2024-08-05,2403.58,16234.0,39019718,77.28,16234.0,1254513
2024-08-06,2389.56,16154.0,38600952,76.83,16154.0,1241049
2024-08-07,2399.23,16183.0,38826739,77.14,16183.0,1248309
2024-08-08,2418.63,16100.0,38939943,77.76,16100.0,1251948
2024-08-09,2433.76,15952.0,38823340,78.25,15952.0,1248199
2024-08-10,2431.1,15952.0,38780907,78.16,15952.0,1246835
2024-08-11,2431.1,15952.0,38780907,78.16,15952.0,1246835
2024-08-12,2463.99,15914.0,39211937,79.22,15914.0,1260693
2024-08-13,2468.69,15963.0,39407698,79.37,15963.0,1266987
2024-08-14,2444.64,15885.0,38833106,78.6,15885.0,1248513
2024-08-15,2456.13,15691.0,38539136,78.97,15691.0,1239062
2024-08-16,2497.4,15687.0,39176714,80.29,15687.0,1259561
2024-08-17,2508.18,15687.0,39345820,80.64,15687.0,1264997
2024-08-18,2508.18,15687.0,39345820,80.64,15687.0,1264997
2024-08-19,2506.11,15716.0,39386025,80.57,15716.0,1266290
2024-08-20,2509.19,15591.0,39120781,80.67,15591.0,1257762
2024-08-21,2507.09,15480.0,38809753,80.6,15480.0,1247763
2024-08-22,2484.66,15456.0,38402905,79.88,15456.0,1234682
2024-08-23,2508.16,15579.0,39074625,80.64,15579.0,1256278
2024-08-24,2512.19,15579.0,39137408,80.77,15579.0,1258297
2024-08-25,2512.19,15579.0,39137408,80.77,15579.0,1258297
2024-08-26,2519.6,15554.0,39189858,81.01,15554.0,1259983
2024-08-27,2513.51,15380.0,38657784,80.81,15380.0,1242877
2024-08-28,2501.94,15509.0,38802587,80.44,15509.0,1247532
2024-08-29,2525.73,15476.0,39088197,81.2,15476.0,1256715
2024-08-30,2497.99,15409.0,38491528,80.31,15409.0,1237531
2024-08-31,2503.35,15409.0,38574120,80.48,15409.0,1240187
2024-09-01,2503.35,15409.0,38574120,80.48,15409.0,1240187
2024-09-02,2500.0,15473.0,38682500,80.38,15473.0,1243671
2024-09-03,2484.82,15536.0,38604164,79.89,15536.0,1241153
2024-09-04,2496.07,15557.0,38831361,80.25,15557.0,1248457
2024-09-05,2510.8,15490.0,38892292,80.72,15490.0,1250416
2024-09-06,2486.92,15410.0,38323437,79.96,15410.0,1232127
2024-09-07,2497.4,15410.0,38484934,80.29,15410.0,1237319
2024-09-08,2497.4,15410.0,38484934,80.29,15410.0,1237319
2024-09-09,2501.73,15372.0,38456594,80.43,15372.0,1236408
2024-09-10,2514.66,15446.0,38841438,80.85,15446.0,1248781
2024-09-11,2517.14,15447.0,38882262,80.93,15447.0,1250094
2024-09-12,2550.8,15415.0,39320582,82.01,15415.0,1264186
2024-09-13,2584.07,15421.0,39848943,83.08,15421.0,1281173
2024-09-14,2578.24,15421.0,39759039,82.89,15421.0,1278283
2024-09-15,2578.24,15421.0,39759039,82.89,15421.0,1278283
2024-09-16,2583.69,15421.0,39843083,83.07,15421.0,1280985
2024-09-17,2562.62,15405.0,39477161,82.39,15405.0,1269220
2024-09-18,2574.07,15338.0,39481086,82.76,15338.0,1269346
2024-09-19,2592.25,15350.0,39791038,83.34,15350.0,1279312
2024-09-20,2625.22,15287.0,40131738,84.4,15287.0,1290265
2024-09-21,2622.3,15287.0,40087100,84.31,15287.0,1288830
2024-09-22,2622.3,15287.0,40087100,84.31,15287.0,1288830
2024-09-23,2628.6,15100.0,39691860,84.51,15100.0,1276123
2024-09-24,2653.9,15191.0,40315395,85.32,15191.0,1296170
2024-09-25,2653.18,15186.0,40291191,85.3,15186.0,1295392
2024-09-26,2669.69,15092.0,40290961,85.83,15092.0,1295384
2024-09-27,2652.5,15171.0,40241078,85.28,15171.0,1293781
2024-09-28,2658.34,15171.0,40329676,85.47,15171.0,1296629
2024-09-29,2658.34,15171.0,40329676,85.47,15171.0,1296629
2024-09-30,2639.01,15138.0,39949333,84.85,15138.0,1284401
2024-10-01,2670.4,15144.0,40440538,85.86,15144.0,1300193
2024-10-02,2650.48,15204.0,40297898,85.21,15204.0,1295608
2024-10-03,2658.67,15247.0,40536741,85.48,15247.0,1303287
2024-10-04,2645.54,15394.0,40725443,85.06,15394.0,1309353
2024-10-05,2653.25,15394.0,40844131,85.3,15394.0,1313169
2024-10-06,2653.25,15394.0,40844131,85.3,15394.0,1313169
2024-10-07,2645.95,15495.0,40998995,85.07,15495.0,1318148
2024-10-08,2609.3,15680.0,40913824,83.89,15680.0,1315410
2024-10-09,2609.31,15671.0,40890497,83.89,15671.0,1314660
2024-10-10,2620.59,15607.0,40899548,84.25,15607.0,1314951
2024-10-11,2659.18,15658.0,41637440,85.49,15658.0,1338675
2024-10-12,2656.78,15658.0,41599861,85.42,15658.0,1337467
2024-10-13,2656.78,15658.0,41599861,85.42,15658.0,1337467
2024-10-14,2648.25,15609.0,41336534,85.14,15609.0,1329000
2024-10-15,2662.55,15581.0,41485192,85.6,15581.0,1333780
2024-10-16,2672.97,15555.0,41578048,85.94,15555.0,1336765
2024-10-17,2691.53,15536.0,41815610,86.53,15536.0,1344403
2024-10-18,2717.81,15516.0,42169540,87.38,15516.0,1355782
2024-10-19,2721.42,15516.0,42225553,87.5,15516.0,1357583
2024-10-20,2721.42,15516.0,42225553,87.5,15516.0,1357583
2024-10-21,2722.9,15466.0,42112371,87.54,15466.0,1353944
2024-10-22,2744.91,15465.0,42450033,88.25,15465.0,1364800
2024-10-23,2720.39,15560.0,42329268,87.46,15560.0,1360918
